hotel_id,hotel_name,,,,,,,,,,,,,,,,,,,,,,,,
3538,Airy Seminyak Kerobokan Umalas Dua 106 Bali,,,,,,,,,,,,,,,,,,,,,,,,
3543,Airy Seminyak Raya 14 Kuta Bali,,,,,,,,,,,,,,,,,,,,,,,,
3540,Airy Seminyak Kerobokan Kelod Mertanadi 77 Kuta Bali,,,,,,,,,,,,,,,,,,,,,,,,
3544,Pangkung Sari,,,,,,,,,,,,,,,,,,,,,,,,
3547,Airy Sleman Selokan Mataram 96 Yogyakarta,,,,,,,,,,,,,,,,,,,,,,,,
3545,RedDoorz @ Raya Seminyak,,,,,,,,,,,,,,,,,,,,,,,,
3551,Airy Sukawati Sutami Gunung Sari 99x Bali,,,,,,,,,,,,,,,,,,,,,,,,
3552,Airy Cihaurgeulis Surapati 235 Bandung,,,,,,,,,,,,,,,,,,,,,,,,
3535,Airy Seminyak Kerobokan Batu Belig 16 Bali,,,,,,,,,,,,,,,,,,,,,,,,
3537,Airy Seminyak Braban 46 Kuta Bali,,,,,,,,,,,,,,,,,,,,,,,,
3536,Airy Seminyak Kerobokan Drupadi 29 Bali,,,,,,,,,,,,,,,,,,,,,,,,
3548,Sukajadi Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3554,Airy Syariah Tebet Barat Soepomo Jakarta,,,,,,,,,,,,,,,,,,,,,,,,
3549,Airy Sleman Gamping Tata Bumi 3 Yogyakarta,,,,,,,,,,,,,,,,,,,,,,,,
3550,Airy Sunda Natuna 16 Bandung,,,,,,,,,,,,,,,,,,,,,,,,
3553,Airy Tambora Bandengan Selatan 88 Jakarta,,,,,,,,,,,,,,,,,,,,,,,,
3533,Airy Sanur Pantai Semawang Kusumasari 5 Bali,,,,,,,,,,,,,,,,,,,,,,,,
3555,Airy Tambora Bandengan Selatan Jakarta,,,,,,,,,,,,,,,,,,,,,,,,
3556,Airy Tuban Bypass Ngurah Rai 38 Kuta Bali,,,,,,,,,,,,,,,,,,,,,,,,
3557,Airy Tuban Karang Tenget 15 Kuta Bali,,,,,,,,,,,,,,,,,,,,,,,,
3560,Ubud Raya Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3559,Airy Tuban Kediri Gang Ksatria 1 Kuta Bali,,,,,,,,,,,,,,,,,,,,,,,,
3558,Airy Ubud Monkey Forest Nyuh Bojog 10 Bali,,,,,,,,,,,,,,,,,,,,,,,,
3564,Airy Ungasan Uluwatu Satu 88 Bali,,,,,,,,,,,,,,,,,,,,,,,,
3562,Airy Tuban Gang Kingkong 1 Kuta Bali,,,,,,,,,,,,,,,,,,,,,,,,
3561,Airy Ubud Pengosekan Premasanti 7 Bali,,,,,,,,,,,,,,,,,,,,,,,,
3565,Alam Permai,,,,,,,,,,,,,,,,,,,,,,,,
3563,Akatara Stay Jimbaran,,,,,,,,,,,,,,,,,,,,,,,,
3566,D'Home Guest House,,,,,,,,,,,,,,,,,,,,,,,,
3569,Amalio Hotel Bandung,,,,,,,,,,,,,,,,,,,,,,,,
3567,Alas Petulu Cottages,,,,,,,,,,,,,,,,,,,,,,,,
3571,Amaris Diponegoro Jogja,,,,,,,,,,,,,,,,,,,,,,,,
3572,Amaris Hotel Pratama Nusa Dua,,,,,,,,,,,,,,,,,,,,,,,,
3570,Amaris Hotel Tendean,,,,,,,,,,,,,,,,,,,,,,,,
3573,Amira Pasteur Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3575,Amaris Hotel Thamrin City,,,,,,,,,,,,,,,,,,,,,,,,
3568,Alron Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3576,Amed Beach Resort,,,,,,,,,,,,,,,,,,,,,,,,
3577,Amelia Homestay,,,,,,,,,,,,,,,,,,,,,,,,
3579,Amoya Inn,,,,,,,,,,,,,,,,,,,,,,,,
3574,Amelle Villas,,,,,,,,,,,,,,,,,,,,,,,,
3578,Amor Bali Villas Spa & Resort,,,,,,,,,,,,,,,,,,,,,,,,
3581,Angsoka Bungalow,,,,,,,,,,,,,,,,,,,,,,,,
3580,Ananda Cottages,,,,,,,,,,,,,,,,,,,,,,,,
3584,Aquablu Bali,,,,,,,,,,,,,,,,,,,,,,,,
3582,Anini Raka Resort & Spa,,,,,,,,,,,,,,,,,,,,,,,,
3589,Ara Inn Hostel,,,,,,,,,,,,,,,,,,,,,,,,
3592,ARIA GUEST HOUSE,,,,,,,,,,,,,,,,,,,,,,,,
3588,Arana Suite,,,,,,,,,,,,,,,,,,,,,,,,
3587,Aquarius Star Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3590,Anumana Bay View,,,,,,,,,,,,,,,,,,,,,,,,
3583,Aqua Bali Villa,,,,,,,,,,,,,,,,,,,,,,,,
3591,Arianz Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3594,ARTINI 2 COTTAGE,,,,,,,,,,,,,,,,,,,,,,,,
3593,Arya Hotel and Spa,,,,,,,,,,,,,,,,,,,,,,,,
3597,Asri House Home Stay Kuta,,,,,,,,,,,,,,,,,,,,,,,,
3596,Asoka Inn,,,,,,,,,,,,,,,,,,,,,,,,
3595,Arsa Villa Bali,,,,,,,,,,,,,,,,,,,,,,,,
3599,Ayu Lili Garden Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3598,Aston Kuta Hotel and Residence,,,,,,,,,,,,,,,,,,,,,,,,
3602,B Hotel Bali & Spa,,,,,,,,,,,,,,,,,,,,,,,,
3600,Ayu Guna Inn,,,,,,,,,,,,,,,,,,,,,,,,
3605,Bali Diva Kuta,,,,,,,,,,,,,,,,,,,,,,,,
3606,Bali Dream Costel,,,,,,,,,,,,,,,,,,,,,,,,
3604,Bakung Sari Resort and Spa,,,,,,,,,,,,,,,,,,,,,,,,
3601,Audah Guesthouse Syariah (NEW),,,,,,,,,,,,,,,,,,,,,,,,
3603,Bakung Ubud Resort and Villa,,,,,,,,,,,,,,,,,,,,,,,,
3607,Bagus Hayden Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3612,Sheraton Bali Kuta Resort,,,,,,,,,,,,,,,,,,,,,,,,
3611,Bali Krisna Apartment and Villa Seminyak,,,,,,,,,,,,,,,,,,,,,,,,
3616,Bali Paragon Resort Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3608,Bakung Beach Resort,,,,,,,,,,,,,,,,,,,,,,,,
3610,Bali Paradise City Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3618,Balisandy Resort,,,,,,,,,,,,,,,,,,,,,,,,
3617,Bali Segara Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3619,Asana Agung Putra Bali,,,,,,,,,,,,,,,,,,,,,,,,
3621,Bali Senia Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3620,Bali Royal Heritage Villas,,,,,,,,,,,,,,,,,,,,,,,,
3625,Pro Surf Camp Bali,,,,,,,,,,,,,,,,,,,,,,,,
3508,Airy Legian Benesari 2 Kuta Bali,,,,,,,,,,,,,,,,,,,,,,,,
3615,Bali Relaxing Resort,,,,,,,,,,,,,,,,,,,,,,,,
3627,Bamboo Inn Hotel & Cafe,,,,,,,,,,,,,,,,,,,,,,,,
3626,Bali Taman Resort & Spa,,,,,,,,,,,,,,,,,,,,,,,,
3630,Jesens Inn 2,,,,,,,,,,,,,,,,,,,,,,,,
3629,Bali True Living Apartment,,,,,,,,,,,,,,,,,,,,,,,,
3632,Grand Barong Resort,,,,,,,,,,,,,,,,,,,,,,,,
3624,Summer Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3634,Batam Star Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3635,Batam City Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3639,Sari Villa Sanur Beach,,,,,,,,,,,,,,,,,,,,,,,,
3633,Barong Resort and Spa,,,,,,,,,,,,,,,,,,,,,,,,
3640,Bali Belva Bungalow,,,,,,,,,,,,,,,,,,,,,,,,
3622,BALI SORGAWI HOTEL,,,,,,,,,,,,,,,,,,,,,,,,
3643,Bendega Villas - an elite haven,,,,,,,,,,,,,,,,,,,,,,,,
3638,Batu Empug,,,,,,,,,,,,,,,,,,,,,,,,
3642,Bemo Corner Guest House,,,,,,,,,,,,,,,,,,,,,,,,
3641,Berry Glee Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3647,Bisma Eight Ubud,,,,,,,,,,,,,,,,,,,,,,,,
3646,Bidadari Hotel Bali,,,,,,,,,,,,,,,,,,,,,,,,
3648,Bisma Sari Resort Ubud,,,,,,,,,,,,,,,,,,,,,,,,
3644,Berry Biz Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3652,The BnB Hotel Kelapa Gading,,,,,,,,,,,,,,,,,,,,,,,,
3650,Blue Karma Ubud,,,,,,,,,,,,,,,,,,,,,,,,
3651,Bliss Surfer Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3653,bougainvillea homestay,,,,,,,,,,,,,,,,,,,,,,,,
3657,Royal Singosari Kuta,,,,,,,,,,,,,,,,,,,,,,,,
3656,Bunga One Villa,,,,,,,,,,,,,,,,,,,,,,,,
3637,Bayu Mantra Bungalows,,,,,,,,,,,,,,,,,,,,,,,,
3658,California Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3660,Cardinal Lucky Star Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3659,Capsule Hotel Old Batavia,,,,,,,,,,,,,,,,,,,,,,,,
3654,Breeze Villa Lembongan,,,,,,,,,,,,,,,,,,,,,,,,
3663,Casa Padma Kuta,,,,,,,,,,,,,,,,,,,,,,,,
3655,Budhi Ayu Villas,,,,,,,,,,,,,,,,,,,,,,,,
3661,Casa Kayu Aya,,,,,,,,,,,,,,,,,,,,,,,,
3669,Cityzen Renon,,,,,,,,,,,,,,,,,,,,,,,,
3662,Catur Adi Putra,,,,,,,,,,,,,,,,,,,,,,,,
3636,Batik Painting Villa,,,,,,,,,,,,,,,,,,,,,,,,
3666,Cendana Mulia Hostel Bogor,,,,,,,,,,,,,,,,,,,,,,,,
3649,Blanjong Homestay,,,,,,,,,,,,,,,,,,,,,,,,
3671,COMO Shambhala Estate,,,,,,,,,,,,,,,,,,,,,,,,
3664,Champlung Mas Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3667,Cheap Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3668,The Cherry Homes Hotel & Residence,,,,,,,,,,,,,,,,,,,,,,,,
3672,Coco Resort Penida,,,,,,,,,,,,,,,,,,,,,,,,
3673,Crystal Kuta,,,,,,,,,,,,,,,,,,,,,,,,
3670,Chonos Hotel Lovina,,,,,,,,,,,,,,,,,,,,,,,,
3674,Coco Beach Hostel,,,,,,,,,,,,,,,,,,,,,,,,
3676,D''Inn Rungkut ( D''Inn Hotel )',,,,,,,,,,,,,,,,,,,,,,,,
3675,D'kubu Daje,,,,,,,,,,,,,,,,,,,,,,,,
3677,D' HOTEL,,,,,,,,,,,,,,,,,,,,,,,,
3678,CT 195,,,,,,,,,,,,,,,,,,,,,,,,
3683,D''Uma Residence & Resto',,,,,,,,,,,,,,,,,,,,,,,,
3645,Best Western Papilio Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3679,Cozy Stay Bali,,,,,,,,,,,,,,,,,,,,,,,,
3685,J Boutique Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3688,De Dukuh Guest House,,,,,,,,,,,,,,,,,,,,,,,,
3686,Dekrisna Denpasar,,,,,,,,,,,,,,,,,,,,,,,,
3687,De Green Inn Guest House,,,,,,,,,,,,,,,,,,,,,,,,
3684,Dee Mansion,,,,,,,,,,,,,,,,,,,,,,,,
3689,Dekuta Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3690,Denays House,,,,,,,,,,,,,,,,,,,,,,,,
3691,Delu Villas & Suite,,,,,,,,,,,,,,,,,,,,,,,,
3693,Destiny Boutique Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3696,Delta Timoho Jogjakarta,,,,,,,,,,,,,,,,,,,,,,,,
3695,Villa Dencarik,,,,,,,,,,,,,,,,,,,,,,,,
3694,Dewangga Bungalow,,,,,,,,,,,,,,,,,,,,,,,,
3698,Dewarna Hotels Sutoyo,,,,,,,,,,,,,,,,,,,,,,,,
3697,Dewani Villa Resort,,,,,,,,,,,,,,,,,,,,,,,,
3680,D'Palma Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3700,Detri Inn,,,,,,,,,,,,,,,,,,,,,,,,
3681,D'sawah Villa,,,,,,,,,,,,,,,,,,,,,,,,
3682,D Sri Saren Residence,,,,,,,,,,,,,,,,,,,,,,,,
3692,DenBukit Residence and Suite,,,,,,,,,,,,,,,,,,,,,,,,
3702,Dila Homestay 2 Jimbaran Bali,,,,,,,,,,,,,,,,,,,,,,,,
3705,Dirumah Jimbaran,,,,,,,,,,,,,,,,,,,,,,,,
3703,Diradja Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3710,Dyana Villas,,,,,,,,,,,,,,,,,,,,,,,,
3706,Dolphin Beach Bali,,,,,,,,,,,,,,,,,,,,,,,,
3712,Bali Bunga Kembang Guest House,,,,,,,,,,,,,,,,,,,,,,,,
3704,Airy Legian Dewi Sri 88 Kuta Bali,,,,,,,,,,,,,,,,,,,,,,,,
3711,Duo Legian Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3713,Elenor's Home at Eyckman,,,,,,,,,,,,,,,,,,,,,,,,
3717,Eve Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3718,Everbright,,,,,,,,,,,,,,,,,,,,,,,,
3719,Favehotel Kelapa Gading,,,,,,,,,,,,,,,,,,,,,,,,
3723,Fafa Hill Hotel and Resort,,,,,,,,,,,,,,,,,,,,,,,,
3721,favehotel Kusumanegara,,,,,,,,,,,,,,,,,,,,,,,,
3722,Everyday Smart,,,,,,,,,,,,,,,,,,,,,,,,
3720,Family Guest House Surabaya,,,,,,,,,,,,,,,,,,,,,,,,
3725,favehotel Puri Indah Jakarta,,,,,,,,,,,,,,,,,,,,,,,,
3724,Favehotel Melawai,,,,,,,,,,,,,,,,,,,,,,,,
3726,favehotel Tanah Abang - Cideng,,,,,,,,,,,,,,,,,,,,,,,,
3714,Emdi House,,,,,,,,,,,,,,,,,,,,,,,,
3716,Euphoria Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3727,Favehotel Tohpati,,,,,,,,,,,,,,,,,,,,,,,,
3731,Feodora Grogol,,,,,,,,,,,,,,,,,,,,,,,,
3732,Fourteen Roses Beach Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3730,Gede Homestay Pemuteran,,,,,,,,,,,,,,,,,,,,,,,,
3733,Gong Corner Guest House 2,,,,,,,,,,,,,,,,,,,,,,,,
3738,Gran Surya Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3737,GGi HOTEL,,,,,,,,,,,,,,,,,,,,,,,,
3740,Grand Asia Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3739,Grand Celino Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3744,Grand Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3743,Setrasari Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3708,Djabu Hotel Seminyak,,,,,,,,,,,,,,,,,,,,,,,,
3742,Grand Aston Bali Beach Resort,,,,,,,,,,,,,,,,,,,,,,,,
3709,Donna Homestay,,,,,,,,,,,,,,,,,,,,,,,,
3745,Grand Mega Resort & Spa Bali,,,,,,,,,,,,,,,,,,,,,,,,
3728,Ganggas Homestay,,,,,,,,,,,,,,,,,,,,,,,,
3707,Diwangkara Beach Hotel & Resort,,,,,,,,,,,,,,,,,,,,,,,,
3729,Frangipani Beach Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3752,Grandmas Plus Hotel Airport,,,,,,,,,,,,,,,,,,,,,,,,
3754,Green View Widia,,,,,,,,,,,,,,,,,,,,,,,,
3753,Green Umalas Resort,,,,,,,,,,,,,,,,,,,,,,,,
3756,Green Field Hotel and Restaurant,,,,,,,,,,,,,,,,,,,,,,,,
3751,Grandmas Plus Hotel Legian,,,,,,,,,,,,,,,,,,,,,,,,
3734,Golden Village Drupadi,,,,,,,,,,,,,,,,,,,,,,,,
3749,Grand Paradise Hotel Lembang,,,,,,,,,,,,,,,,,,,,,,,,
3748,Grand Paragon Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3735,Golden Tulip Essential Denpasar,,,,,,,,,,,,,,,,,,,,,,,,
3757,Green Lodge Tangkahan,,,,,,,,,,,,,,,,,,,,,,,,
3760,Villa Green,,,,,,,,,,,,,,,,,,,,,,,,
3758,Green Asri,,,,,,,,,,,,,,,,,,,,,,,,
3750,Grand La Walon Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3736,Gong Corner Homestay,,,,,,,,,,,,,,,,,,,,,,,,
3759,Greenland hotel,,,,,,,,,,,,,,,,,,,,,,,,
3761,B&B Home Stay Griya Jungutan,,,,,,,,,,,,,,,,,,,,,,,,
3747,The Camp Hostel Bali,,,,,,,,,,,,,,,,,,,,,,,,
3746,Grand La Villais Hotel and Spa Seminyak,,,,,,,,,,,,,,,,,,,,,,,,
3766,Ampera Avenue Residence,,,,,,,,,,,,,,,,,,,,,,,,
3765,Gumilang Regency,,,,,,,,,,,,,,,,,,,,,,,,
3763,Griya 18 Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3774,HARRIS Hotel Seminyak,,,,,,,,,,,,,,,,,,,,,,,,
3767,Griya Palma Nuansa,,,,,,,,,,,,,,,,,,,,,,,,
3772,Aston Pasteur,,,,,,,,,,,,,,,,,,,,,,,,
3762,Griya Jogja Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3770,Hadi Poetra Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3779,Homestay Rumahku Bali,,,,,,,,,,,,,,,,,,,,,,,,
3777,Zia Hotel Kuta,,,,,,,,,,,,,,,,,,,,,,,,
3780,Holiday Inn Express Jakarta Wahid Hasyim,,,,,,,,,,,,,,,,,,,,,,,,
3771,HARRADS HOTEL & SPA,,,,,,,,,,,,,,,,,,,,,,,,
3778,Horison Legian,,,,,,,,,,,,,,,,,,,,,,,,
3773,Hariston Hotel and Suites,,,,,,,,,,,,,,,,,,,,,,,,
3781,Hotel 1001 Malam,,,,,,,,,,,,,,,,,,,,,,,,
3784,Hotel 88 Mangga Besar 120,,,,,,,,,,,,,,,,,,,,,,,,
3787,Hotel Andelir,,,,,,,,,,,,,,,,,,,,,,,,
3782,Hotel 88 Kedoya Jakarta,,,,,,,,,,,,,,,,,,,,,,,,
3764,Guntur Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3789,Hotel Gajah Mada,,,,,,,,,,,,,,,,,,,,,,,,
3786,Hotel 88 Kopo Bandung,,,,,,,,,,,,,,,,,,,,,,,,
3785,Alkyfa Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3793,Hotel Filadelfia Gallery Resort,,,,,,,,,,,,,,,,,,,,,,,,
3788,Asoka Luxury Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3795,Ibis Styles Bandung Braga Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3791,Hotel Barito,,,,,,,,,,,,,,,,,,,,,,,,
3783,Hostel Ubud,,,,,,,,,,,,,,,,,,,,,,,,
3794,Hotel Golden Gate,,,,,,,,,,,,,,,,,,,,,,,,
3799,Ibis Budget Jakarta Daan Mogot,,,,,,,,,,,,,,,,,,,,,,,,
3798,Neo Denpasar,,,,,,,,,,,,,,,,,,,,,,,,
3796,Hotel Karthi,,,,,,,,,,,,,,,,,,,,,,,,
3802,Hotel N3,,,,,,,,,,,,,,,,,,,,,,,,
3790,Hotel Bali Subak,,,,,,,,,,,,,,,,,,,,,,,,
3803,Neo Tendean Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3804,Hotel Paradiso,,,,,,,,,,,,,,,,,,,,,,,,
3807,Patrisia Hotel Bali,,,,,,,,,,,,,,,,,,,,,,,,
3801,Hotel Neo Malioboro,,,,,,,,,,,,,,,,,,,,,,,,
3805,Novotel Yogyakarta,,,,,,,,,,,,,,,,,,,,,,,,
3800,RedDoorz @ Mertasari Sidakarya,,,,,,,,,,,,,,,,,,,,,,,,
3792,Hotel Bumi Asih Jaya,,,,,,,,,,,,,,,,,,,,,,,,
3810,Hotel Ratna,,,,,,,,,,,,,,,,,,,,,,,,
3811,Hotel Ramayana,,,,,,,,,,,,,,,,,,,,,,,,
3769,Hardys Rofa Hotel & Spa,,,,,,,,,,,,,,,,,,,,,,,,
3812,Hotel Puri Ayu,,,,,,,,,,,,,,,,,,,,,,,,
3768,Halim Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3814,Billy Pendawa Homestay,,,,,,,,,,,,,,,,,,,,,,,,
3813,Hotel Riau,,,,,,,,,,,,,,,,,,,,,,,,
3809,Hotel Pasah Asih,,,,,,,,,,,,,,,,,,,,,,,,
3818,Hotel Sinar 3,,,,,,,,,,,,,,,,,,,,,,,,
3776,Horison Hotel Jimbaran,,,,,,,,,,,,,,,,,,,,,,,,
3815,Hotel Sanur Agung,,,,,,,,,,,,,,,,,,,,,,,,
3819,Hotel Sinar 2,,,,,,,,,,,,,,,,,,,,,,,,
3820,Hotel Warta Dua,,,,,,,,,,,,,,,,,,,,,,,,
3817,Hotel Santika Kuta Bali,,,,,,,,,,,,,,,,,,,,,,,,
3823,Idea''s Hotel',,,,,,,,,,,,,,,,,,,,,,,,
3827,Ilos Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3821,Ida Hotel Bali,,,,,,,,,,,,,,,,,,,,,,,,
3829,InKuta Residence and Villa,,,,,,,,,,,,,,,,,,,,,,,,
3828,Inata Bisma Resort & Spa,,,,,,,,,,,,,,,,,,,,,,,,
3822,Hotel Victory Bandung,,,,,,,,,,,,,,,,,,,,,,,,
3824,Hotel Terrace at Kuta,,,,,,,,,,,,,,,,,,,,,,,,
3831,Ima Guesthouse and Spa,,,,,,,,,,,,,,,,,,,,,,,,
3830,Inata Hotel Monkey Forest,,,,,,,,,,,,,,,,,,,,,,,,
3839,Jati Home Stay,,,,,,,,,,,,,,,,,,,,,,,,
3834,Ion Bali Benoa,,,,,,,,,,,,,,,,,,,,,,,,
3837,Istana Batik Ratna Hotel Yogyakarta,,,,,,,,,,,,,,,,,,,,,,,,
3841,Junjungan Ubud Hotel & Spa,,,,,,,,,,,,,,,,,,,,,,,,
3835,IZI Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3833,Hotel Sinar 1,,,,,,,,,,,,,,,,,,,,,,,,
3840,Jesen's Inn 1,,,,,,,,,,,,,,,,,,,,,,,,
3844,Javaretro Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3843,Jocs Boutique Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3836,Jambuluwuk Malioboro Boutique Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3842,Jimbaran Lestari Culture Villas & Spa,,,,,,,,,,,,,,,,,,,,,,,,
3808,Parma Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3845,Kamandhani Cottage,,,,,,,,,,,,,,,,,,,,,,,,
3826,Hotel Star 88,,,,,,,,,,,,,,,,,,,,,,,,
3846,Kamarkoe Homestay,,,,,,,,,,,,,,,,,,,,,,,,
3816,Hotel Seruni International,,,,,,,,,,,,,,,,,,,,,,,,
3832,Imani Villas,,,,,,,,,,,,,,,,,,,,,,,,
3850,Karana Villa,,,,,,,,,,,,,,,,,,,,,,,,
3848,Kampung Canggu,,,,,,,,,,,,,,,,,,,,,,,,
3853,Villa Damai,,,,,,,,,,,,,,,,,,,,,,,,
3847,Kaliban Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3860,Tirta Arum,,,,,,,,,,,,,,,,,,,,,,,,
3849,Kanto''s Guest House',,,,,,,,,,,,,,,,,,,,,,,,
3862,Citihub Majesty @ Kuta,,,,,,,,,,,,,,,,,,,,,,,,
3856,Kubu Made Homestay,,,,,,,,,,,,,,,,,,,,,,,,
3865,Lagas Hostel,,,,,,,,,,,,,,,,,,,,,,,,
3866,Kyai Luhur Guest House,,,,,,,,,,,,,,,,,,,,,,,,
3858,Kunang Kunang Guest House,,,,,,,,,,,,,,,,,,,,,,,,
3855,Kubu Beach Lovina,,,,,,,,,,,,,,,,,,,,,,,,
3857,Kuta Angel Luxurious Living Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3859,Kunti Villas,,,,,,,,,,,,,,,,,,,,,,,,
3872,Lasan Mas Guest House,,,,,,,,,,,,,,,,,,,,,,,,
3851,Villa Kayu Raja,,,,,,,,,,,,,,,,,,,,,,,,
3873,La Orein,,,,,,,,,,,,,,,,,,,,,,,,
3852,Kemuning Kuta Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3869,Lariss Guest House,,,,,,,,,,,,,,,,,,,,,,,,
3871,Lebak Bali Residence,,,,,,,,,,,,,,,,,,,,,,,,
3863,Kuta Central Park Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3878,Lembongan Cliff Villas,,,,,,,,,,,,,,,,,,,,,,,,
3876,Lili House Ubud,,,,,,,,,,,,,,,,,,,,,,,,
3877,Legian Guest House,,,,,,,,,,,,,,,,,,,,,,,,
3874,Le Grande Bali,,,,,,,,,,,,,,,,,,,,,,,,
3875,Lilin Lovina Beach Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3861,Kuta Station Hotel and Spa,,,,,,,,,,,,,,,,,,,,,,,,
3879,Lemon Grass Seminyak,,,,,,,,,,,,,,,,,,,,,,,,
3884,Lokasari Bungalow,,,,,,,,,,,,,,,,,,,,,,,,
3867,Kyriad Villa & Hotel Seminyak,,,,,,,,,,,,,,,,,,,,,,,,
3881,Lembang Asri Resort,,,,,,,,,,,,,,,,,,,,,,,,
3880,The Legian Sunset Residence,,,,,,,,,,,,,,,,,,,,,,,,
3886,RedDoorz @ Lodaya,,,,,,,,,,,,,,,,,,,,,,,,
3887,White Lotus Villa,,,,,,,,,,,,,,,,,,,,,,,,
3885,Loft Hotel Legian,,,,,,,,,,,,,,,,,,,,,,,,
3888,Lovina Inn Batam Center,,,,,,,,,,,,,,,,,,,,,,,,
3883,Loka House,,,,,,,,,,,,,,,,,,,,,,,,
3892,Lumbung Cottage 2,,,,,,,,,,,,,,,,,,,,,,,,
3890,Lynt Hotel Jakarta,,,,,,,,,,,,,,,,,,,,,,,,
3889,Lowcost Bed&Breakfast,,,,,,,,,,,,,,,,,,,,,,,,
3899,Mandhara Chico Bungalow,,,,,,,,,,,,,,,,,,,,,,,,
3891,Magnolia Bed & Breakfast,,,,,,,,,,,,,,,,,,,,,,,,
3901,Guest House Matahari,,,,,,,,,,,,,,,,,,,,,,,,
3896,Mars City Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3902,Mawa House,,,,,,,,,,,,,,,,,,,,,,,,
3909,Melody Bali Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3894,M Boutique Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3905,MaxOne Hotels at Bukit Jimbaran,,,,,,,,,,,,,,,,,,,,,,,,
3895,Mahatma Residence,,,,,,,,,,,,,,,,,,,,,,,,
3908,Medori Putih Homestay,,,,,,,,,,,,,,,,,,,,,,,,
3904,Makassar Beach Inn,,,,,,,,,,,,,,,,,,,,,,,,
3910,Mekar Sari Villas,,,,,,,,,,,,,,,,,,,,,,,,
3912,Meriki Apartment,,,,,,,,,,,,,,,,,,,,,,,,
3906,Maya Sanur Resort & Spa,,,,,,,,,,,,,,,,,,,,,,,,
3907,Mega Boutique Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3900,Manggar Indonesia Hotel,,,,,,,,,,,,,,,,,,,,,,,,
3914,Mi Casa Residence,,,,,,,,,,,,,,,,,,,,,,,,
3917,Nadi Alit Homestay,,,,,,,,,,,,,,,,,,,,,,,,
